stream into,[strim ˈɪntu],涌进,,
stretch out,[strɛʧ aʊt],伸展,,
string out,[strɪŋ aʊt],把...排列成行；拖长时间,,
strip away,[strɪp əˈweɪ], 除去,They strip away the leaves from the oak trees every ten years or so,他们每隔十年左右就把橡树上的叶子剥掉
strive for,[straɪv fər],为......努力奋斗,,
struggle for,[ˈstrəgəl fər],为......而斗争；为......奋斗,"As a result, when new technology emerges, people may struggle for a time to adapt to it",因此，当新技术出现时，人们可能会难以适应一段时间
struggle to,[ˈstrəgəl tɪ],竞争；挣扎,Performers would feel they have to struggle to fill the room with sound,表演者会觉得他们必须努力让声音充满整个房间
stuff sth. with sth.,[stəf sth*. wɪθ sth*.],用......把......装满,,
submerge in,[səbˈmərʤ ɪn],埋头于......；淹没在......,,
submit to,[səbˈmɪt tɪ],服从；屈从,,
subscribe to,[səbˈskraɪb tɪ],同意；预订；订阅,"But the other idea and this is the one that I personally subscribe to, is that the changes in the temperature pattern have been brought about by the loss of the wetlands",但我个人赞同的另一种观点是，温度模式的变化是由湿地的消失造成的
succeed in,[səkˈsid ɪn],获得成功,,
sue for sth.,[su fər sth*.],（尤指在法庭上）提出请求,,
suffer from,[ˈsəfər frəm],忍受；遭受,Both suffer from a lack of moisture,两者都缺乏水分
sum up,[səm əp],总结,Who can sum up some of the main points? Frank,谁能总结一下主要的几点？坦率
surge into,[sərʤ ˈɪntu],飙升到；涌入,,
swear at,[swɛr æt],诅咒；咒骂,,
swell to,[swɛl tɪ],暴增至,,
switch on/off,[swɪʧ on/off*],打开/关掉......的开关,,
switch to,[swɪʧ tɪ],切换到,Farmers will be forced to switch to genetically engineered crops,农民将被迫转向转基因作物
sympathize with sb.,[ˈsɪmpəˌθaɪz wɪθ sb*.],对某人表示同情,,
take a breath,[teɪk ə brɛθ],深吸一口气,,
take a fancy to,[teɪk ə ˈfænsi tɪ],喜欢上；爱上,,
take a stand,[teɪk ə stænd],明确立场；表态,,
take action,[teɪk ˈækʃən],采取行动,"You ad must attract attention, stimulate consumers' interest, create a desire for your product, and motivate people to take action to buy your product",您的广告必须吸引注意力，激发消费者的兴趣，创造对您的产品的渴望，并激励人们采取行动购买您的产品
take advantage of,[teɪk ædˈvæntɪʤ əv],利用,[B] Most rural villages established an arrangement with a nearby urban center that enabled villagers to take advantage of urban markets to sell any handicrafts they produced,[B] 大多数农村与附近的城市中心建立了协议，使村民能够利用城市市场出售他们生产的手工艺品
take apart,[teɪk əˈpɑrt],拆卸,,
take care of,[teɪk kɛr əv],照顾,"Student Well, they live together as a family and take care of their young until they are at least two years old",学生 嗯，他们作为一个家庭生活在一起并照顾他们的孩子，直到他们至少两岁
take charge of,[teɪk ʧɑrʤ əv],控制；负责,The scarcity of natural resources on the plain made it necessary for a powerful elite to emerge and take charge of trade and imports,平原上自然资源的匮乏，需要一个强大的精英阶层的出现来掌管贸易和进口
take down,[teɪk daʊn],记下,,
take effect,[teɪk ˈifɛkt],生效；起作用,,
take hold,[teɪk hoʊld],抓住；扛着；固定下来,"Now, other forms of life could take hold: ferns and mosses (two of the most ancient types of land plants) that flourish even in rock crevices",现在，其他生命形式也可以生存：蕨类植物和苔藓（两种最古老的陆地植物）甚至在岩石缝隙中也能繁衍生息
take in,[teɪk ɪn],吸收,"To be sure, their evaluation of the technical flaws in 1920s sound experiments was not so far off the mark, yet they neglected to take into account important new forces in the motion picture field that, in a sense, would not take no for an answer",诚然，他们对 20 年代声音实验的技术缺陷的评估并不算离谱，但他们却忽略了电影领域重要的新生力量，从某种意义上说，这些新生力量不会接受否定的答案。
take it easy,[teɪk ɪt ˈizi],别紧张；慢慢来,,
take notes,[teɪk noʊts],记笔记,You may take notes while you listen and use your notes to help you answer the questions,您可以在听的时候做笔记，并使用笔记来帮助您回答问题
take notice of,[teɪk ˈnoʊtɪs əv],注意到,,
take off,[teɪk ɔf],起飞,How come people have to turn off their cell phones and all our electronic devices when an airplane is about to take off,为什么飞机即将起飞时人们必须关闭手机和所有电子设备
take office,[teɪk ˈɔfəs], 就职,,
take on,[teɪk ɔn],承担,Why will the man probably take only two courses?,为什么这个人可能只选两门课程？
take one's place,[teɪk wənz pleɪs],取代某人的位置,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse",又过了一代人，发明家才成功地将这些成分结合起来，把发动机装在轮子上，把轮子装在铁轨上，从而制造出一种可以代替马的机器。
take one's time,[teɪk wənz taɪm],不急不忙；从容进行,"To respond to this particular question, you should clearly state what your opinion is: do you prefer to take an organized tour when visiting a place for the first time, or do you prefer to explore the new place on your own? There is no ""correct"" answer to this question",要回答这个特定问题，您应该明确说明您的观点：您第一次访问一个地方时更喜欢跟团旅游，还是更喜欢自己探索新地方？这个问题没有“正确”答案
take over,[teɪk ˈoʊvər],接管；接收,"You don't have to do it for the whole semester, Sara, you can start it off and then perhaps someone else can take over",你不必整个学期都这么做，萨拉，你可以先开始，然后也许其他人可以接手
take place,[teɪk pleɪs],发生；举行,And fairy tales all seem to take place in a location that's nowhere and everywhere at the same time,童话故事似乎都发生在一个无处不在却又无处不在的地方
take precedence over,[teɪk ˈprɛsədəns ˈoʊvər],优先于；比......重要,,
take pride in,[teɪk praɪd ɪn],以......为豪；对......感到满意或愉快,,
take risks/chances,[teɪk risks/chances*],冒险,,
take root,[teɪk rut], 生根；扎根,[D] Seeds are heavier than spores and are therefore more likely to take root and grow,[D] 种子比孢子重，因此更有可能生根和生长
take shape,[teɪk ʃeɪp], 生根；扎根,,
take sth. for granted,[teɪk sth*. fər ˈgrænɪd],认为......理所当然,,
take sth. into account/ consideration,[teɪk sth*. ˈɪntu əˈkaʊnt/ kənˌsɪdərˈeɪʃən],考虑；考虑到,,
take sth. out,[teɪk sth*. aʊt],除掉......,,
take the blame,[teɪk ðə bleɪm],负过失的责任；承担过错,,
take the lead,[teɪk ðə lɛd],带头；独领风潮,,
take the place of,[teɪk ðə pleɪs əv],代替,"Another generation passed  before inventors succeeded in combining these ingredients, by putting the engine on wheels and  the wheels on the rails, so as to provide a machine to take the place of the horse",又过了一代人，发明家才成功地将这些成分结合起来，将发动机装在轮子上，将轮子装在铁轨上，从而提供了一种机器来代替马
take turns,[teɪk tərnz],轮流；依次,,
take up,[teɪk əp],开始从事,Other children are constantly involved in after school sports and activities that take up most of their time,其他孩子经常参加课后体育和活动，占据了他们大部分时间
talk sb. into doing sth.,[tɔk sb*. ˈɪntu duɪŋ sth*.],说服某人做某事,,
tangle with sb.,[ˈtæŋgəl wɪθ sb*.],与某人争吵（或打架）；与某人有纠葛,,
tear down,[tɪr daʊn], 拆毁；拆除（建筑物、墙等）,,
tear up,[tɪr əp],撕毁；撕碎（文件等）,,
tell sth./sb. apart,[tɛl sth./sb*. əˈpɑrt],区别（或辦别）某物/某人,,
tend to do sth.,[tɛnd tɪ du sth*.],倾向于做某事,"Both oil and gas are less dense than water, so they generally tend to rise upward through water-saturated rock and sediment",石油和天然气的密度都小于水，因此它们通常倾向于通过水饱和的岩石和沉积物向上上升
testify to sth.,[ˈtɛstɪˌfaɪ tɪ sth*.],（尤指出庭）作证,,
thanks to,[θæŋks tɪ],由于；幸亏,"The Chaco people needed a place to store their grain  maize, and the Chaco houses, thanks to their large  capacity, could serve that purpose",查科人需要一个地方来储存他们的玉米，而查科房屋由于容量大，可以满足这个目的
the key to,[ðə ki tɪ],......的关鍵,"Now, the key to doing this is understanding the concept of attention",现在，做到这一点的关键是理解注意力的概念
the rest of,[ðə rɛst əv],其余的；剩下的,"An establishing shot is an image shown briefly at the beginning of a scene, usually taken from far away, that is used to provide context for the rest of the scene",定场镜头是在场景开始时短暂显示的图像，通常是从远处拍摄的，用于为场景的其余部分提供背景
