thousands of,[ˈθaʊzənz əv],数以千汁的,"Shortly after the Cambrian  explosion, mud slides rapidly buried thousands of marine animals under conditions that favored  fossilization"
to the point,[tɪ ðə pɔɪnt], 扼要；切题,"The response could be more fluid, but it is not choppy to the point that it creates listener effort"
together with,[təˈgɛðər wɪθ],......一起,Recent measurements made in the field together with laboratory simulations offer a promising explanation of how this structure of charged particles forms
tone up,[toʊn əp],增强；加强锻炼,"In the past, whole cities grew from the arduous task of cutting and piling stone upon"
tons of,[tənz əv],许多,"[D] Neanderthal skeletons often have longer finger bones in the right hand, which is evidence that the right hand was stronger"
top out,[tɔp aʊt],（价格等）达到最高水平,
trace back to,[treɪs bæk tɪ],追溯到,
track down,[træk daʊn],（经过长时间艰难搜索后）找到,
trade with,[treɪd wɪθ],从事贸易,"At mid-century, an Antwerp financier only slightly exagg erated when he claimed, ""One can no more trade without bills of exchange than sail without water"
transform...into...,[transform...into*...],把......转变成......；使......转换为,"Starting this year, the university dining hall will be transformed into The Campus Dining  Club for one week at the end of each semester"
trap in,[træp ɪn],使困于；陷入,"At the same time, these clouds trap in some of Earth's heat"
try for,[traɪ fər],争取,"When some people visit a city or country for the first time, they prefer to take an organized tour"
turn around,[tərn əraʊnd], 转向；（生意或经济）好转；有起色,
turn back,[tərn bæk], 往回走；回头,
turn down,[tərn daʊn],调低（音量或热度）,And the opportunity was just too good to turn down
turn into,[tərn ˈɪntu],变成；进入,
turn off,[tərn ɔf],关掉；离开（道路）,How come people have to turn off their cell phones and all our electronic devices when an airplane is about to take off
turn on,[tərn ɔn], 打开,"Additionally, instead of sitting down with a challenging novel, many persons are now more likely to turn on the television, watch a music video, or read a Web page"
turn one's back on,[tərn wənz bæk ɔn],背弃；拒绝；不理睬,
turn out,[tərn aʊt],结果为,"And generally, things turn out well for the hero and others we care about, a happy ending of some sort"
turn over,[tərn ˈoʊvər],把......翻过来；移交给,"Listening Professor Now I want to tell you about what one company found when it decided that it would turn over some of its new projects to teams of people, and make the team responsible for planning the projects and getting the work done"
turn sb. away,[tərn sb*. əˈweɪ],把某人拒之门外,
turn up,[tərn əp],调高（音量或热度）；（意外地或终于出现；发现,"The thinking is that if certain minerals occur here on Earth, as a result of a biological process, and if we also find those same minerals on another planet, this would suggest that life may have once existed there! But just because a particular mineral is found on, say Mars or Venus, we really shouldn't assume that whatever caused it to turn up there, must be the same process that formed that mineral here on Earth"
turning point,[ˈtərnɪŋ pɔɪnt],转折点,"Now, artistically for both composers and performers this was a major turning point"
under any circumstances,[ˈəndər ˈɛni ˈsərkəmˌstænsɪz],在任何情况下,
under construction,[ˈəndər kənˈstrəkʃən],在建造中；正在施工之中,
under control,[ˈəndər kənˈtroʊl],在......控制下,
under discussion,[ˈəndər dɪˈskəʃən],在讨论中,
under no circumstances,[ˈəndər noʊ ˈsərkəmˌstænsɪz],无论如何都不,
under pressure,[ˈəndər ˈprɛʃər],面临压力；在压力之下,because cooking for many people under pressure
under suspicion,[ˈəndər səˈspɪʃən],受到怀疑,
under the influence of,[ˈəndər ðə ˈɪnfluəns əv],在......的影响下,"Seagrass beds under the influence of strong currents tend to have many of the lighter particles, including seagrass debris, moved out, whereas beds in weak current areas accumulate lighter detrital material"
under way,[ˈəndər weɪ],在进行中,Experiments are under way to developtechnologies for exploiting this resource
up and down,[əp ənd daʊn], 来回地；上上下下地,"In the first example, the professor's happy nonverbal behaviors on seeing his uncle, such as his big smile, and his jumping up and down, agreed with his verbal message, so the verbal message was supported"
up in the air,[əp ɪn ðə ɛr],（问题等）悬而未決,Hawks have such good eyesight that they can spot a tiny mouse in the field from high up in the air
up to,[əp tɪ],一直到；高达,"But that's only useful up to a point, and that's not what these two geologists did"
upside down,[ˈəpˈsaɪd daʊn],上下颠倒,"The mother language, is the line on the top of this diagram, over time, it branches off into new daughter languages, which branch into daughter languages of their own, and languages that have the same source, the same mother, are called sisters, they share a lot of characteristics, and this went on until we are looking at a big upside down tree languages like this"
use up,[juz əp],用完；耗尽,"Male student: Also reindeer don't have to keep their legs as warm as their main body, so they don't have to use up as much energy keeping them warm"
varieties of,[vərˈaɪətiz əv],各种各祥的,"Saline soils, which have high concentrations of  sodium chloride and other salts, limit plant growth, and research continues to focus on developing  salt-tolerant varieties of agricultural crops"
vary from sth. to sth.,[ˈvɛri frəm sth*. tɪ sth*.],各不相同,
vice versa,[vaɪs ˈvərsə],反之亦然,Most flowering plants could not exist were it not for their pollinators-and vice versa
view...as,[view...as*],认为......是,"Wildlife zoologist Helmut Buechner (1953), in reviewing the nature of biotic changes in Washington through recorded time, says that ""since the early 1940s, the state has had more deer than at any other time in its history, the winter population fluctuating around approximately 320,000 deer (mule and black-tailed deer), which will yield about 65,000 of either sex and any age annually for an indefinite period"
vote against,[voʊt əˈgɛnst],投票反对,
vote for,[voʊt fər],投票贊成,"We want to eel from the students' bodies political leanings, like who students are planning to vote for, which political party people identify with, that sort of thing"
vote on,[voʊt ɔn],为......投票表決,"But if you use computers…… Student: Yeah, we are creating a website for our students to be able to vote online"
wait for,[weɪt fər],等待；等候,"Professor: Permanent base, maybe a ways off, but we shouldn't have to wait for that"
wait on,[weɪt ɔn],伺候；服待,
walk out,[wɔk aʊt],罢工,Someone might walk out on a stage and say: “In fair Verona where we lay our scene!” and then tell all about the feuding families of Romeo and Juliet
walk up to,[wɔk əp tɪ],走向；走近；靠近,
ward off,[wɔrd ɔf],阻挡（危险、疾病等）,"They were used as medicines to ward off( 抵 御，隔离) diseases, and mixed into perfumes, inscents （⾹）"
warm up,[wɔrm əp],热身；变暖,"After months without a heartbeat, spring time came around again, the earth starts to warm up and suddenly one day, ping, a pulse, followed by another one, then another until maybe ten, twelve hours later, the animal is fully recovered"
warn sb. of sth.,[wɔrn sb*. əv sth*.],警告某人某事,
wash up,[wɑʃ əp],洗餐具；清洗；冲刷,"If an otter is killed by a predator, it's eaten immediately so it can't wash up onshore"
watch out,[wɔʧ aʊt], 密切注意；提防；监视,"But watch out, too much contrast is also dangerous, just like too much sameness is"
watch over,[wɔʧ ˈoʊvər],看守；照管；监视,
wear off,[wɛr ɔf],（药性、感觉、感情等）逐渐消失,"Now the kind of spray-on treatments I mention, well, they wear off, what happens is they cause the tiny water droplets to flatten when they condense on the surface of the shower door or bathroom mirror or whatever object it is that it's been applied to, because the droplets flattens when lights hit them the light doesn't scatter but as I said those kind of treatments don't last very long, the new coating has two important components, one negatively-charged silica-nano particles, these are basically tiny particles of glass; and two a positively-charged polymer, which you already know a polymer is a chemical compound"
wear sb. out,[wɛr sb*. aʊt],便某人筋疲力尽,
weed out,[wid aʊt],清理；剔除（无用的人和物）,
weigh...against...,[weigh...against*...],权衡......和......,"Yet because of the physics of lying down, the stomach applies weight against the diaphragm and makes it more difficult for the diaphragm to do its job"
what if,[wət ɪf],假如；假使......将会怎么样,"Like I haven't been able to play the violin since I sprained my wrist, what if I don't play well, I will make the rest of the group sound bad"
when it comes to,[wɪn ɪt kəmz tɪ],就......而论；当提到；当涉及,Most customers have the exact opposite reaction when it comes to MBWA
whether...or...,[whether...or*...],是......还是......,Even artists do not agree on whether the government should support the arts
whether or not,[ˈwɛðər ər nɑt],不论；是否,"Only the last of these was suited at all  to the continuous operating of machines, and although waterpower abounded in Lancashire and  Scotland and ran grain mills as well as textile mills, it had one great disadvantage: streams flowed  where nature intended them to, and water-driven factories had to be located on their banks,  whether or not the location was desirable for other reasons"
win over,[wɪn ˈoʊvər],赢得......的支持；使......与自己的观点一致,
wind up,[wɪnd əp],完成；停止（活动）,"Don't start trying to catch the flavor the month and be trendy because you think you'll get into a show--- that never works, because you wind up creating something you don't really believe in"
